zip_code,state_code,state_name,city,time_zone
22460,VA,Virginia,Farnham,America/New_York
22461,VA,Virginia,Foneswood,America/New_York
22472,VA,Virginia,Haynesville,America/New_York
22548,VA,Virginia,Sharps,America/New_York
22570,VA,Virginia,Village,America/New_York
22572,VA,Virginia,Warsaw,America/New_York
24018,VA,Virginia,Roanoke,America/New_York
24020,VA,Virginia,Roanoke,America/New_York
24059,VA,Virginia,Bent Mountain,America/New_York
24070,VA,Virginia,Catawba,America/New_York
24087,VA,Virginia,Elliston,America/New_York
24179,VA,Virginia,Vinton,America/New_York
24415,VA,Virginia,Brownsburg,America/New_York
24435,VA,Virginia,Fairfield,America/New_York
24439,VA,Virginia,Goshen,America/New_York
24472,VA,Virginia,Raphine,America/New_York
24473,VA,Virginia,Rockbridge Baths,America/New_York
24483,VA,Virginia,Vesuvius,America/New_York
24555,VA,Virginia,Glasgow,America/New_York
24578,VA,Virginia,Natural Bridge,America/New_York
24579,VA,Virginia,Natural Bridge Station,America/New_York
22802,VA,Virginia,Harrisonburg,America/New_York
22811,VA,Virginia,Bergton,America/New_York
22812,VA,Virginia,Bridgewater,America/New_York
22815,VA,Virginia,Broadway,America/New_York
22820,VA,Virginia,Criders,America/New_York
22821,VA,Virginia,Dayton,America/New_York
22827,VA,Virginia,Elkton,America/New_York
22830,VA,Virginia,Fulks Run,America/New_York
22831,VA,Virginia,Hinton,America/New_York
22832,VA,Virginia,Keezletown,America/New_York
22833,VA,Virginia,Lacey Spring,America/New_York
22834,VA,Virginia,Linville,America/New_York
22840,VA,Virginia,Mc Gaheysville,America/New_York
22841,VA,Virginia,Mount Crawford,America/New_York
22846,VA,Virginia,Penn Laird,America/New_York
22848,VA,Virginia,Pleasant Valley,America/New_York
22850,VA,Virginia,Singers Glen,America/New_York
22853,VA,Virginia,Timberville,America/New_York
24441,VA,Virginia,Grottoes,America/New_York
24471,VA,Virginia,Port Republic,America/New_York
24224,VA,Virginia,Castlewood,America/New_York
24225,VA,Virginia,Cleveland,America/New_York
24237,VA,Virginia,Dante,America/New_York
24260,VA,Virginia,Honaker,America/New_York
24266,VA,Virginia,Lebanon,America/New_York
24280,VA,Virginia,Rosedale,America/New_York
24649,VA,Virginia,Swords Creek,America/New_York
24244,VA,Virginia,Duffield,America/New_York
24245,VA,Virginia,Dungannon,America/New_York
24250,VA,Virginia,Fort Blackmore,America/New_York
24251,VA,Virginia,Gate City,America/New_York
24258,VA,Virginia,Hiltons,America/New_York
24271,VA,Virginia,Nickelsville,America/New_York
24290,VA,Virginia,Weber City,America/New_York
22626,VA,Virginia,Fishers Hill,America/New_York
22641,VA,Virginia,Strasburg,America/New_York
22644,VA,Virginia,Maurertown,America/New_York
22652,VA,Virginia,Fort Valley,America/New_York
22657,VA,Virginia,Strasburg,America/New_York
22660,VA,Virginia,Toms Brook,America/New_York
22664,VA,Virginia,Woodstock,America/New_York
22810,VA,Virginia,Basye,America/New_York
22824,VA,Virginia,Edinburg,America/New_York
22842,VA,Virginia,Mount Jackson,America/New_York
22844,VA,Virginia,New Market,America/New_York
22845,VA,Virginia,Orkney Springs,America/New_York
22847,VA,Virginia,Quicksburg,America/New_York
24311,VA,Virginia,Atkins,America/New_York
24316,VA,Virginia,Broadford,America/New_York
24319,VA,Virginia,Chilhowie,America/New_York
24354,VA,Virginia,Marion,America/New_York
24370,VA,Virginia,Saltville,America/New_York
24373,VA,Virginia,Seven Mile Ford,America/New_York
24375,VA,Virginia,Sugar Grove,America/New_York
23827,VA,Virginia,Boykins,America/New_York
23828,VA,Virginia,Branchville,America/New_York
23829,VA,Virginia,Capron,America/New_York
23837,VA,Virginia,Courtland,America/New_York
23844,VA,Virginia,Drewryville,America/New_York
23859,VA,Virginia,Handsom,America/New_York
23866,VA,Virginia,Ivor,America/New_York
23874,VA,Virginia,Newsoms,America/New_York
23878,VA,Virginia,Sedley,America/New_York
22407,VA,Virginia,Fredericksburg,America/New_York
22408,VA,Virginia,Fredericksburg,America/New_York
22412,VA,Virginia,Fredericksburg,America/New_York
22534,VA,Virginia,Partlow,America/New_York
22551,VA,Virginia,Spotsylvania,America/New_York
22553,VA,Virginia,Spotsylvania,America/New_York
22565,VA,Virginia,Thornburg,America/New_York
22403,VA,Virginia,Fredericksburg,America/New_York
22405,VA,Virginia,Fredericksburg,America/New_York
22406,VA,Virginia,Fredericksburg,America/New_York
22430,VA,Virginia,Brooke,America/New_York
22463,VA,Virginia,Garrisonville,America/New_York
22471,VA,Virginia,Hartwood,America/New_York
22545,VA,Virginia,Ruby,America/New_York
22554,VA,Virginia,Stafford,America/New_York
22555,VA,Virginia,Stafford,America/New_York
22556,VA,Virginia,Stafford,America/New_York
23839,VA,Virginia,Dendron,America/New_York
23846,VA,Virginia,Elberon,America/New_York
23881,VA,Virginia,Spring Grove,America/New_York
23883,VA,Virginia,Surry,America/New_York
23899,VA,Virginia,Claremont,America/New_York
23867,VA,Virginia,Jarratt,America/New_York
23882,VA,Virginia,Stony Creek,America/New_York
23884,VA,Virginia,Sussex,America/New_York
23888,VA,Virginia,Wakefield,America/New_York
23890,VA,Virginia,Waverly,America/New_York
23891,VA,Virginia,Waverly,America/New_York
23897,VA,Virginia,Yale,America/New_York
24377,VA,Virginia,Tannersville,America/New_York
24601,VA,Virginia,Amonate,America/New_York
24602,VA,Virginia,Bandy,America/New_York
24604,VA,Virginia,Bishop,America/New_York
24605,VA,Virginia,Bluefield,America/New_York
24606,VA,Virginia,Boissevain,America/New_York
24608,VA,Virginia,Burkes Garden,America/New_York
24609,VA,Virginia,Cedar Bluff,America/New_York
24612,VA,Virginia,Doran,America/New_York
24613,VA,Virginia,Falls Mills,America/New_York
24619,VA,Virginia,Horsepen,America/New_York
24622,VA,Virginia,Jewell Ridge,America/New_York
24630,VA,Virginia,North Tazewell,America/New_York
24635,VA,Virginia,Pocahontas,America/New_York
24637,VA,Virginia,Pounding Mill,America/New_York
24640,VA,Virginia,Red Ash,America/New_York
24641,VA,Virginia,Richlands,America/New_York
24651,VA,Virginia,Tazewell,America/New_York
22610,VA,Virginia,Bentonville,America/New_York
22630,VA,Virginia,Front Royal,America/New_York
22642,VA,Virginia,Linden,America/New_York
22649,VA,Virginia,Middletown,America/New_York
22651,VA,Virginia,Front Royal,America/New_York
24210,VA,Virginia,Abingdon,America/New_York
24211,VA,Virginia,Abingdon,America/New_York
24212,VA,Virginia,Abingdon,America/New_York
24236,VA,Virginia,Damascus,America/New_York
24270,VA,Virginia,Mendota,America/New_York
24327,VA,Virginia,Emory,America/New_York
24340,VA,Virginia,Glade Spring,America/New_York
24361,VA,Virginia,Meadowview,America/New_York
22442,VA,Virginia,Coles Point,America/New_York
22443,VA,Virginia,Colonial Beach,America/New_York
22469,VA,Virginia,Hague,America/New_York
22488,VA,Virginia,Kinsale,America/New_York
22520,VA,Virginia,Montross,America/New_York
22524,VA,Virginia,Mount Holly,America/New_York
22529,VA,Virginia,Oldhams,America/New_York
22558,VA,Virginia,Stratford,America/New_York
22577,VA,Virginia,Sandy Point,America/New_York
22581,VA,Virginia,Zacata,America/New_York
22421,VA,Virginia,Kilmarnock,America/New_York
24215,VA,Virginia,Andover,America/New_York
24216,VA,Virginia,Appalachia,America/New_York
24219,VA,Virginia,Big Stone Gap,America/New_York
24230,VA,Virginia,Coeburn,America/New_York
24246,VA,Virginia,East Stone Gap,America/New_York
24249,VA,Virginia,Appalachia,America/New_York
24279,VA,Virginia,Pound,America/New_York
24283,VA,Virginia,Saint Paul,America/New_York
24285,VA,Virginia,Stonega,America/New_York
24293,VA,Virginia,Wise,America/New_York
24312,VA,Virginia,Austinville,America/New_York
24313,VA,Virginia,Barren Springs,America/New_York
24322,VA,Virginia,Cripple Creek,America/New_York
24323,VA,Virginia,Crockett,America/New_York
24350,VA,Virginia,Ivanhoe,America/New_York
24360,VA,Virginia,Max Meadows,America/New_York
24368,VA,Virginia,Rural Retreat,America/New_York
24374,VA,Virginia,Speedwell,America/New_York
24382,VA,Virginia,Wytheville,America/New_York
23090,VA,Virginia,Lightfoot,America/New_York
23690,VA,Virginia,Yorktown,America/New_York
23691,VA,Virginia,Yorktown,America/New_York
23692,VA,Virginia,Yorktown,America/New_York
23693,VA,Virginia,Yorktown,America/New_York
23694,VA,Virginia,Lackey,America/New_York
23696,VA,Virginia,Seaford,America/New_York
22301,VA,Virginia,Alexandria,America/New_York
22302,VA,Virginia,Alexandria,America/New_York
22304,VA,Virginia,Alexandria,America/New_York
22305,VA,Virginia,Alexandria,America/New_York
22311,VA,Virginia,Alexandria,America/New_York
22313,VA,Virginia,Alexandria,America/New_York
22314,VA,Virginia,Alexandria,America/New_York
22320,VA,Virginia,Alexandria,America/New_York
22331,VA,Virginia,Alexandria,America/New_York
22332,VA,Virginia,Alexandria,America/New_York
22333,VA,Virginia,Alexandria,America/New_York
22334,VA,Virginia,Alexandria,America/New_York
22336,VA,Virginia,Alexandria,America/New_York
22350,VA,Virginia,Alexandria,America/New_York
24523,VA,Virginia,Bedford,America/New_York
24201,VA,Virginia,Bristol,America/New_York
24202,VA,Virginia,Bristol,America/New_York
24203,VA,Virginia,Bristol,America/New_York
24209,VA,Virginia,Bristol,America/New_York
24416,VA,Virginia,Buena Vista,America/New_York
22902,VA,Virginia,Charlottesville,America/New_York
22903,VA,Virginia,Charlottesville,America/New_York
22904,VA,Virginia,Charlottesville,America/New_York
22905,VA,Virginia,Charlottesville,America/New_York
22906,VA,Virginia,Charlottesville,America/New_York
22907,VA,Virginia,Charlottesville,America/New_York
22908,VA,Virginia,Charlottesville,America/New_York
22910,VA,Virginia,Charlottesville,America/New_York
23320,VA,Virginia,Chesapeake,America/New_York
23321,VA,Virginia,Chesapeake,America/New_York
23322,VA,Virginia,Chesapeake,America/New_York
23323,VA,Virginia,Chesapeake,America/New_York
23324,VA,Virginia,Chesapeake,America/New_York
23325,VA,Virginia,Chesapeake,America/New_York
23326,VA,Virginia,Chesapeake,America/New_York
23327,VA,Virginia,Chesapeake,America/New_York
23328,VA,Virginia,Chesapeake,America/New_York
23834,VA,Virginia,Colonial Heights,America/New_York
24426,VA,Virginia,Covington,America/New_York
24540,VA,Virginia,Danville,America/New_York
24541,VA,Virginia,Danville,America/New_York
24543,VA,Virginia,Danville,America/New_York
24544,VA,Virginia,Danville,America/New_York
23847,VA,Virginia,Emporia,America/New_York
22030,VA,Virginia,Fairfax,America/New_York
22031,VA,Virginia,Fairfax,America/New_York
22038,VA,Virginia,Fairfax,America/New_York
22040,VA,Virginia,Falls Church,America/New_York
22046,VA,Virginia,Falls Church,America/New_York
23851,VA,Virginia,Franklin,America/New_York
22401,VA,Virginia,Fredericksburg,America/New_York
22402,VA,Virginia,Fredericksburg,America/New_York
22404,VA,Virginia,Fredericksburg,America/New_York
24333,VA,Virginia,Galax,America/New_York
23630,VA,Virginia,Hampton,America/New_York
23631,VA,Virginia,Hampton,America/New_York
23651,VA,Virginia,Fort Monroe,America/New_York
23653,VA,Virginia,Hampton,America/New_York
23661,VA,Virginia,Hampton,America/New_York
23663,VA,Virginia,Hampton,America/New_York
23664,VA,Virginia,Hampton,America/New_York
23665,VA,Virginia,Hampton,America/New_York
23666,VA,Virginia,Hampton,America/New_York
23667,VA,Virginia,Hampton,America/New_York
23668,VA,Virginia,Hampton,America/New_York
23669,VA,Virginia,Hampton,America/New_York
23670,VA,Virginia,Hampton,America/New_York
23681,VA,Virginia,Hampton,America/New_York
22801,VA,Virginia,Harrisonburg,America/New_York
22803,VA,Virginia,Harrisonburg,America/New_York
22807,VA,Virginia,Harrisonburg,America/New_York
23860,VA,Virginia,Hopewell,America/New_York
24450,VA,Virginia,Lexington,America/New_York
24501,VA,Virginia,Lynchburg,America/New_York
24502,VA,Virginia,Lynchburg,America/New_York
24503,VA,Virginia,Lynchburg,America/New_York
24504,VA,Virginia,Lynchburg,America/New_York
24505,VA,Virginia,Lynchburg,America/New_York
24506,VA,Virginia,Lynchburg,America/New_York
24514,VA,Virginia,Lynchburg,America/New_York
24515,VA,Virginia,Lynchburg,America/New_York
20108,VA,Virginia,Manassas,America/New_York
20109,VA,Virginia,Manassas,America/New_York
20110,VA,Virginia,Manassas,America/New_York
22110,VA,Virginia,Manassas,America/New_York
22111,VA,Virginia,Manassas,America/New_York
20111,VA,Virginia,Manassas,America/New_York
20112,VA,Virginia,Manassas,America/New_York
20113,VA,Virginia,Manassas,America/New_York
24112,VA,Virginia,Martinsville,America/New_York
24113,VA,Virginia,Martinsville,America/New_York
24114,VA,Virginia,Martinsville,America/New_York
24115,VA,Virginia,Martinsville,America/New_York
23600,VA,Virginia,Newport News,America/New_York
23601,VA,Virginia,Newport News,America/New_York
23602,VA,Virginia,Newport News,America/New_York
23603,VA,Virginia,Newport News,America/New_York
23604,VA,Virginia,Fort Eustis,America/New_York
23605,VA,Virginia,Newport News,America/New_York
23606,VA,Virginia,Newport News,America/New_York
23607,VA,Virginia,Newport News,America/New_York
23608,VA,Virginia,Newport News,America/New_York
23609,VA,Virginia,Newport News,America/New_York
23612,VA,Virginia,Newport News,America/New_York
23628,VA,Virginia,Newport News,America/New_York
23500,VA,Virginia,Norfolk,America/New_York
23501,VA,Virginia,Norfolk,America/New_York
23502,VA,Virginia,Norfolk,America/New_York
23503,VA,Virginia,Norfolk,America/New_York
23504,VA,Virginia,Norfolk,America/New_York
23505,VA,Virginia,Norfolk,America/New_York
23506,VA,Virginia,Norfolk,America/New_York
23507,VA,Virginia,Norfolk,America/New_York
23508,VA,Virginia,Norfolk,America/New_York
23509,VA,Virginia,Norfolk,America/New_York
23510,VA,Virginia,Norfolk,America/New_York
23511,VA,Virginia,Norfolk,America/New_York
23512,VA,Virginia,Norfolk,America/New_York
23513,VA,Virginia,Norfolk,America/New_York
23514,VA,Virginia,Norfolk,America/New_York
23515,VA,Virginia,Norfolk,America/New_York
23517,VA,Virginia,Norfolk,America/New_York
23518,VA,Virginia,Norfolk,America/New_York
23519,VA,Virginia,Norfolk,America/New_York
23520,VA,Virginia,Norfolk,America/New_York
23523,VA,Virginia,Norfolk,America/New_York
23529,VA,Virginia,Norfolk,America/New_York
23530,VA,Virginia,Norfolk,America/New_York
23541,VA,Virginia,Norfolk,America/New_York
23551,VA,Virginia,Norfolk,America/New_York
24273,VA,Virginia,Norton,America/New_York
23803,VA,Virginia,Petersburg,America/New_York
23804,VA,Virginia,Petersburg,America/New_York
23805,VA,Virginia,Petersburg,America/New_York
23806,VA,Virginia,Petersburg,America/New_York
23662,VA,Virginia,Poquoson,America/New_York
23701,VA,Virginia,Portsmouth,America/New_York
23702,VA,Virginia,Portsmouth,America/New_York
23703,VA,Virginia,Portsmouth,America/New_York
23704,VA,Virginia,Portsmouth,America/New_York
23705,VA,Virginia,Portsmouth,America/New_York
23707,VA,Virginia,Portsmouth,America/New_York
23708,VA,Virginia,Portsmouth,America/New_York
23709,VA,Virginia,Portsmouth,America/New_York
24141,VA,Virginia,Radford,America/New_York
24142,VA,Virginia,Radford,America/New_York
24143,VA,Virginia,Radford,America/New_York
23173,VA,Virginia,University Of Richmond,America/New_York
23201,VA,Virginia,Richmond,America/New_York
23202,VA,Virginia,Richmond,America/New_York
23203,VA,Virginia,Richmond,America/New_York
23204,VA,Virginia,Richmond,America/New_York
23205,VA,Virginia,Richmond,America/New_York
23206,VA,Virginia,Richmond,America/New_York
23207,VA,Virginia,Richmond,America/New_York
23208,VA,Virginia,Richmond,America/New_York
23209,VA,Virginia,Richmond,America/New_York
23210,VA,Virginia,Richmond,America/New_York
23211,VA,Virginia,Richmond,America/New_York
23212,VA,Virginia,Richmond,America/New_York
23213,VA,Virginia,Richmond,America/New_York
23215,VA,Virginia,Richmond,America/New_York
23217,VA,Virginia,Richmond,America/New_York
23218,VA,Virginia,Richmond,America/New_York
23219,VA,Virginia,Richmond,America/New_York
23220,VA,Virginia,Richmond,America/New_York
23221,VA,Virginia,Richmond,America/New_York
23222,VA,Virginia,Richmond,America/New_York
23223,VA,Virginia,Richmond,America/New_York
23224,VA,Virginia,Richmond,America/New_York
23225,VA,Virginia,Richmond,America/New_York
23232,VA,Virginia,Richmond,America/New_York
23240,VA,Virginia,Richmond,America/New_York
23241,VA,Virginia,Richmond,America/New_York
23249,VA,Virginia,Richmond,America/New_York
23260,VA,Virginia,Richmond,America/New_York
23261,VA,Virginia,Richmond,America/New_York
23266,VA,Virginia,Richmond,America/New_York
23269,VA,Virginia,Richmond,America/New_York
23270,VA,Virginia,Richmond,America/New_York
23272,VA,Virginia,Richmond,America/New_York
23273,VA,Virginia,Richmond,America/New_York
23274,VA,Virginia,Richmond,America/New_York
23275,VA,Virginia,Richmond,America/New_York
23276,VA,Virginia,Richmond,America/New_York
23277,VA,Virginia,Richmond,America/New_York
23278,VA,Virginia,Richmond,America/New_York
23279,VA,Virginia,Richmond,America/New_York
23282,VA,Virginia,Richmond,America/New_York
23284,VA,Virginia,Richmond,America/New_York
23285,VA,Virginia,Richmond,America/New_York
23286,VA,Virginia,Richmond,America/New_York
23290,VA,Virginia,Richmond,America/New_York
23291,VA,Virginia,Richmond,America/New_York
23292,VA,Virginia,Richmond,America/New_York
23293,VA,Virginia,Richmond,America/New_York
23295,VA,Virginia,Richmond,America/New_York
23298,VA,Virginia,Richmond,America/New_York
24000,VA,Virginia,Roanoke,America/New_York
24001,VA,Virginia,Roanoke,America/New_York
24002,VA,Virginia,Roanoke,America/New_York
24003,VA,Virginia,Roanoke,America/New_York
24004,VA,Virginia,Roanoke,America/New_York
24005,VA,Virginia,Roanoke,America/New_York
24006,VA,Virginia,Roanoke,America/New_York
24007,VA,Virginia,Roanoke,America/New_York
24008,VA,Virginia,Roanoke,America/New_York
24009,VA,Virginia,Roanoke,America/New_York
24010,VA,Virginia,Roanoke,America/New_York
24011,VA,Virginia,Roanoke,America/New_York
24012,VA,Virginia,Roanoke,America/New_York
24013,VA,Virginia,Roanoke,America/New_York
24014,VA,Virginia,Roanoke,America/New_York
24015,VA,Virginia,Roanoke,America/New_York
24016,VA,Virginia,Roanoke,America/New_York
24017,VA,Virginia,Roanoke,America/New_York
24022,VA,Virginia,Roanoke,America/New_York
24024,VA,Virginia,Roanoke,America/New_York
24025,VA,Virginia,Roanoke,America/New_York
24026,VA,Virginia,Roanoke,America/New_York
24027,VA,Virginia,Roanoke,America/New_York
24028,VA,Virginia,Roanoke,America/New_York
24029,VA,Virginia,Roanoke,America/New_York
24030,VA,Virginia,Roanoke,America/New_York
24031,VA,Virginia,Roanoke,America/New_York
24032,VA,Virginia,Roanoke,America/New_York
24033,VA,Virginia,Roanoke,America/New_York
24034,VA,Virginia,Roanoke,America/New_York
24035,VA,Virginia,Roanoke,America/New_York
24036,VA,Virginia,Roanoke,America/New_York
24037,VA,Virginia,Roanoke,America/New_York
24038,VA,Virginia,Roanoke,America/New_York
24040,VA,Virginia,Roanoke,America/New_York
24042,VA,Virginia,Roanoke,America/New_York
24043,VA,Virginia,Roanoke,America/New_York
24044,VA,Virginia,Roanoke,America/New_York
24045,VA,Virginia,Roanoke,America/New_York
24048,VA,Virginia,Roanoke,America/New_York
24153,VA,Virginia,Salem,America/New_York
24155,VA,Virginia,Salem,America/New_York
24156,VA,Virginia,Salem,America/New_York
24157,VA,Virginia,Salem,America/New_York
24401,VA,Virginia,Staunton,America/New_York
24402,VA,Virginia,Staunton,America/New_York
23432,VA,Virginia,Suffolk,America/New_York
23433,VA,Virginia,Suffolk,America/New_York
23434,VA,Virginia,Suffolk,America/New_York
23435,VA,Virginia,Suffolk,America/New_York
23436,VA,Virginia,Suffolk,America/New_York
23437,VA,Virginia,Suffolk,America/New_York
23438,VA,Virginia,Suffolk,America/New_York
23439,VA,Virginia,Suffolk,America/New_York
23453,VA,Virginia,Virginia Beach,America/New_York
23450,VA,Virginia,Virginia Beach,America/New_York
23451,VA,Virginia,Virginia Beach,America/New_York
23452,VA,Virginia,Virginia Beach,America/New_York
23454,VA,Virginia,Virginia Beach,America/New_York
23455,VA,Virginia,Virginia Beach,America/New_York
23456,VA,Virginia,Virginia Beach,America/New_York
23457,VA,Virginia,Virginia Beach,America/New_York
23458,VA,Virginia,Virginia Beach,America/New_York
23459,VA,Virginia,Virginia Beach,America/New_York
23460,VA,Virginia,Virginia Beach,America/New_York
23461,VA,Virginia,Virginia Beach,America/New_York
23462,VA,Virginia,Virginia Beach,America/New_York
23463,VA,Virginia,Virginia Beach,America/New_York
23464,VA,Virginia,Virginia Beach,America/New_York
23465,VA,Virginia,Virginia Beach,America/New_York
23466,VA,Virginia,Virginia Beach,America/New_York
23467,VA,Virginia,Virginia Beach,America/New_York
23468,VA,Virginia,Virginia Beach,America/New_York
23471,VA,Virginia,Virginia Beach,America/New_York
23479,VA,Virginia,Virginia Beach,America/New_York
23521,VA,Virginia,Norfolk,America/New_York
22980,VA,Virginia,Waynesboro,America/New_York
23186,VA,Virginia,Williamsburg,America/New_York
23187,VA,Virginia,Williamsburg,America/New_York
22601,VA,Virginia,Winchester,America/New_York
22604,VA,Virginia,Winchester,America/New_York
05443,VT,Vermont,Bristol,America/New_York
05456,VT,Vermont,Ferrisburg,America/New_York
05469,VT,Vermont,Monkton,America/New_York
05472,VT,Vermont,New Haven,America/New_York
05473,VT,Vermont,North Ferrisburg,America/New_York
05487,VT,Vermont,Starksboro,America/New_York
05491,VT,Vermont,Vergennes,America/New_York
05669,VT,Vermont,Roxbury,America/New_York
05734,VT,Vermont,Bridport,America/New_York
05740,VT,Vermont,East Middlebury,America/New_York
05747,VT,Vermont,Granville,America/New_York
05748,VT,Vermont,Hancock,America/New_York
05753,VT,Vermont,Middlebury,America/New_York
05760,VT,Vermont,Orwell,America/New_York
05766,VT,Vermont,Ripton,America/New_York
05769,VT,Vermont,Salisbury,America/New_York
05770,VT,Vermont,Shoreham,America/New_York
05778,VT,Vermont,Whiting,America/New_York
05152,VT,Vermont,Peru,America/New_York
05201,VT,Vermont,Bennington,America/New_York
05250,VT,Vermont,Arlington,America/New_York
05251,VT,Vermont,Dorset,America/New_York
05252,VT,Vermont,East Arlington,America/New_York
05253,VT,Vermont,East Dorset,America/New_York
05254,VT,Vermont,Manchester,America/New_York
05255,VT,Vermont,Manchester Center,America/New_York
05257,VT,Vermont,North Bennington,America/New_York
05260,VT,Vermont,North Pownal,America/New_York
05261,VT,Vermont,Pownal,America/New_York
05262,VT,Vermont,Shaftsbury,America/New_York
05340,VT,Vermont,Bondville,America/New_York
05350,VT,Vermont,Readsboro,America/New_York
05352,VT,Vermont,Readsboro,America/New_York
05768,VT,Vermont,Rupert,America/New_York
05776,VT,Vermont,West Rupert,America/New_York
05042,VT,Vermont,East Ryegate,America/New_York
05046,VT,Vermont,Groton,America/New_York
05050,VT,Vermont,Mc Indoe Falls,America/New_York
05069,VT,Vermont,South Ryegate,America/New_York
05819,VT,Vermont,Saint Johnsbury,America/New_York
05821,VT,Vermont,Barnet,America/New_York
05828,VT,Vermont,Danville,America/New_York
05832,VT,Vermont,East Burke,America/New_York
05836,VT,Vermont,East Hardwick,America/New_York
05838,VT,Vermont,East Saint Johnsbury,America/New_York
05843,VT,Vermont,Hardwick,America/New_York
05848,VT,Vermont,Lower Waterford,America/New_York
05849,VT,Vermont,Lyndon,America/New_York
05850,VT,Vermont,Lyndon Center,America/New_York
05851,VT,Vermont,Lyndonville,America/New_York
05861,VT,Vermont,Passumpsic,America/New_York
05862,VT,Vermont,Peacham,America/New_York
05863,VT,Vermont,Saint Johnsbury Center,America/New_York
05866,VT,Vermont,Sheffield,America/New_York
05867,VT,Vermont,Sutton,America/New_York
05871,VT,Vermont,West Burke,America/New_York
05873,VT,Vermont,West Danville,America/New_York
05401,VT,Vermont,Burlington,America/New_York
05402,VT,Vermont,Burlington,America/New_York
05403,VT,Vermont,South Burlington,America/New_York
05404,VT,Vermont,Winooski,America/New_York
05405,VT,Vermont,Burlington,America/New_York
05406,VT,Vermont,Burlington,America/New_York
05407,VT,Vermont,South Burlington,America/New_York
05408,VT,Vermont,Burlington,America/New_York
05439,VT,Vermont,Colchester,America/New_York
05445,VT,Vermont,Charlotte,America/New_York
05446,VT,Vermont,Colchester,America/New_York
05449,VT,Vermont,Colchester,America/New_York
05451,VT,Vermont,Essex,America/New_York
05452,VT,Vermont,Essex Junction,America/New_York
05453,VT,Vermont,Essex Junction,America/New_York
05461,VT,Vermont,Hinesburg,America/New_York
05462,VT,Vermont,Huntington,America/New_York
05465,VT,Vermont,Jericho,America/New_York
05466,VT,Vermont,Jonesville,America/New_York
05468,VT,Vermont,Milton,America/New_York
05477,VT,Vermont,Richmond,America/New_York
05482,VT,Vermont,Shelburne,America/New_York
05489,VT,Vermont,Underhill,America/New_York
05490,VT,Vermont,Underhill Center,America/New_York
05494,VT,Vermont,Westford,America/New_York
05495,VT,Vermont,Williston,America/New_York
05824,VT,Vermont,Concord,America/New_York
05837,VT,Vermont,East Haven,America/New_York
05840,VT,Vermont,Granby,America/New_York
05846,VT,Vermont,Island Pond,America/New_York
05858,VT,Vermont,North Concord,America/New_York
05901,VT,Vermont,Averill,America/New_York
05902,VT,Vermont,Beecher Falls,America/New_York
05903,VT,Vermont,Canaan,America/New_York
05904,VT,Vermont,Gilman,America/New_York
05905,VT,Vermont,Guildhall,America/New_York
05906,VT,Vermont,Lunenburg,America/New_York
05907,VT,Vermont,Norton,America/New_York
05441,VT,Vermont,Bakersfield,America/New_York
05447,VT,Vermont,East Berkshire,America/New_York
05448,VT,Vermont,East Fairfield,America/New_York
05450,VT,Vermont,Enosburg Falls,America/New_York
05454,VT,Vermont,Fairfax,America/New_York
05455,VT,Vermont,Fairfield,America/New_York
05457,VT,Vermont,Franklin,America/New_York
05459,VT,Vermont,Highgate Center,America/New_York
05460,VT,Vermont,Highgate Springs,America/New_York
05470,VT,Vermont,Montgomery,America/New_York
05471,VT,Vermont,Montgomery Center,America/New_York
05476,VT,Vermont,Richford,America/New_York
05478,VT,Vermont,Saint Albans,America/New_York
05479,VT,Vermont,Saint Albans,America/New_York
05481,VT,Vermont,Saint Albans Bay,America/New_York
05483,VT,Vermont,Sheldon,America/New_York
05485,VT,Vermont,Sheldon Springs,America/New_York
05488,VT,Vermont,Swanton,America/New_York
05440,VT,Vermont,Alburg,America/New_York
05458,VT,Vermont,Grand Isle,America/New_York
05463,VT,Vermont,Isle La Motte,America/New_York
05474,VT,Vermont,North Hero,America/New_York
05486,VT,Vermont,South Hero,America/New_York
05442,VT,Vermont,Belvidere Center,America/New_York
05444,VT,Vermont,Cambridge,America/New_York
05464,VT,Vermont,Jeffersonville,America/New_York
05492,VT,Vermont,Waterville,America/New_York
05652,VT,Vermont,Eden,America/New_York
05653,VT,Vermont,Eden Mills,America/New_York
05655,VT,Vermont,Hyde Park,America/New_York
05656,VT,Vermont,Johnson,America/New_York
05657,VT,Vermont,Lake Elmore,America/New_York
05661,VT,Vermont,Morrisville,America/New_York
05662,VT,Vermont,Moscow,America/New_York
05665,VT,Vermont,North Hyde Park,America/New_York
05672,VT,Vermont,Stowe,America/New_York
05680,VT,Vermont,Wolcott,America/New_York
05033,VT,Vermont,Bradford,America/New_York
05036,VT,Vermont,Brookfield,America/New_York
05038,VT,Vermont,Chelsea,America/New_York
05039,VT,Vermont,Corinth,America/New_York
05040,VT,Vermont,East Corinth,America/New_York
05041,VT,Vermont,East Randolph,America/New_York
05043,VT,Vermont,East Thetford,America/New_York
05044,VT,Vermont,Ely,America/New_York
05045,VT,Vermont,Fairlee,America/New_York
05051,VT,Vermont,Newbury,America/New_York
05054,VT,Vermont,North Thetford,America/New_York
05058,VT,Vermont,Post Mills,America/New_York
05060,VT,Vermont,Randolph,America/New_York
05061,VT,Vermont,Randolph Center,America/New_York
05070,VT,Vermont,South Strafford,America/New_York
05072,VT,Vermont,Strafford,America/New_York
